2024-08-06 19:26:51: -- 分析开始 Periodic Timer
2024-08-06 19:26:56: Do Not Propagate Deletions: 1-way deletions reverted: 22660
2024-08-06 19:26:56: /2017/12/20171201_120403.mp4: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 19:26:56: /2017/12/20171205_164931.mp4: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 19:26:56: /2017/12/20171206_195417.mp4: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 19:26:56: 变更：161， 冲突：0， 复制时间：0， 复制状态：0， 错误： 0, All: 47462
2024-08-06 19:26:56: Left to Right: Copy File: 161 
2024-08-06 19:26:56: == 同步开始由 Periodic Timer
2024-08-06 19:26:56: File Systems limited number of parallel threads to 8
2024-08-06 19:26:56: 新建复制 'F:/photo_script/donephotos/2018/01/20180101_112141.mov' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/01/20180101_112141.mov' (730,378)
2024-08-06 19:27:03: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_134437.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_134437.mp4' (12,350,317)
2024-08-06 19:27:03: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_140057.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_140057.mp4' (2,678,790)
2024-08-06 19:27:04: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_140110.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_140110.mp4' (6,186,044)
2024-08-06 19:27:04: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_134830.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_134830.mp4' (33,467,890)
2024-08-06 19:27:04: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_135259.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_135259.mp4' (20,962,223)
2024-08-06 19:27:04: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_135056.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_135056.mp4' (30,916,217)
2024-08-06 19:27:04: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_140221.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_140221.mp4' (17,467,435)
2024-08-06 19:27:04: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_133751.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_133751.mp4' (50,320,725)
2024-08-06 19:27:04: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_141253.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_141253.mp4' (1,538,453)
2024-08-06 19:27:04: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_140509.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_140509.mp4' (18,421,500)
2024-08-06 19:27:04: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_141410.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_141410.mp4' (1,287,545)
2024-08-06 19:27:04: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_141426.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_141426.mp4' (2,390,561)
2024-08-06 19:27:04: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_134620.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_134620.mp4' (54,286,925)
2024-08-06 19:27:04: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_141001.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_141001.mp4' (15,843,158)
2024-08-06 19:27:04: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_141702.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_141702.mp4' (2,659,384)
2024-08-06 19:27:04: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_141313.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_141313.mp4' (9,724,111)
2024-08-06 19:27:05: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_140758.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_140758.mp4' (20,098,045)
2024-08-06 19:27:05: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_142202.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_142202.mp4' (5,010,531)
2024-08-06 19:27:05: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_141136.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_141136.mp4' (20,416,307)
2024-08-06 19:27:05: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_142716.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_142716.mp4' (5,574,723)
2024-08-06 19:27:05: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_143527.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_143527.mp4' (4,405,240)
2024-08-06 19:27:05: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_153603.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_153603.mp4' (3,225,900)
2024-08-06 19:27:05: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_143336.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_143336.mp4' (8,153,404)
2024-08-06 19:27:05: 新建复制 'F:/photo_script/donephotos/2021/05/20210522_172649.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/05/20210522_172649.mp4' (1,963,225)
2024-08-06 19:27:05: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_153748.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_153748.mp4' (1,922,864)
2024-08-06 19:27:05: 新建复制 'F:/photo_script/donephotos/2021/05/20210522_172819.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/05/20210522_172819.mp4' (1,988,200)
2024-08-06 19:27:05: 新建复制 'F:/photo_script/donephotos/2021/06/20210606_200330.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/06/20210606_200330.mp4' (793,447)
2024-08-06 19:27:05: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_153649.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_153649.mp4' (7,423,570)
2024-08-06 19:27:05: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_142909.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_142909.mp4' (16,145,627)
2024-08-06 19:27:05: 新建复制 'F:/photo_script/donephotos/2021/05/20210526_150251.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/05/20210526_150251.mp4' (6,525,210)
2024-08-06 19:27:05: 新建复制 'F:/photo_script/donephotos/2021/05/20210526_150230.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/05/20210526_150230.mp4' (8,150,148)
2024-08-06 19:27:05: 新建复制 'F:/photo_script/donephotos/2021/06/20210614_164317.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/06/20210614_164317.mp4' (3,342,728)
2024-08-06 19:27:05: 新建复制 'F:/photo_script/donephotos/2021/06/20210621_204520.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/06/20210621_204520.mp4' (2,116,577)
2024-08-06 19:27:05: 新建复制 'F:/photo_script/donephotos/2021/07/20210707_001127.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/07/20210707_001127.mp4' (3,652,487)
2024-08-06 19:27:05: 新建复制 'F:/photo_script/donephotos/2021/07/20210714_074215.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/07/20210714_074215.mp4' (981,622)
2024-08-06 19:27:06: 新建复制 'F:/photo_script/donephotos/2021/07/20210723_172138.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/07/20210723_172138.mp4' (919,971)
2024-08-06 19:27:06: 新建复制 'F:/photo_script/donephotos/2021/07/20210723_172215.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/07/20210723_172215.mp4' (1,231,068)
2024-08-06 19:27:06: 新建复制 'F:/photo_script/donephotos/2021/07/20210718_043509.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/07/20210718_043509.mp4' (6,334,779)
2024-08-06 19:27:06: 新建复制 'F:/photo_script/donephotos/2021/06/20210625_232216.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/06/20210625_232216.mp4' (16,564,628)
2024-08-06 19:27:06: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_094211.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_094211.mp4' (224,881,415)
2024-08-06 19:27:06: 新建复制 'F:/photo_script/donephotos/2021/07/20210707_001934.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/07/20210707_001934.mp4' (20,321,736)
2024-08-06 19:27:06: 新建复制 'F:/photo_script/donephotos/2021/08/20210808_205101.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/08/20210808_205101.mp4' (4,716,443)
2024-08-06 19:27:06: 新建复制 'F:/photo_script/donephotos/2021/07/20210729_201356.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/07/20210729_201356.mp4' (5,075,562)
2024-08-06 19:27:06: 新建复制 'F:/photo_script/donephotos/2021/07/20210729_173715.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/07/20210729_173715.mp4' (5,834,732)
2024-08-06 19:27:06: 新建复制 'F:/photo_script/donephotos/2021/08/20210808_222531.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/08/20210808_222531.mp4' (2,753,497)
2024-08-06 19:27:06: 新建复制 'F:/photo_script/donephotos/2023/10/20231023_160216.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/10/20231023_160216.mp4' (735,014)
2024-08-06 19:27:06: 新建复制 'F:/photo_script/donephotos/2023/10/20231026_131430.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/10/20231026_131430.mp4' (2,198,624)
2024-08-06 19:27:06: 新建复制 'F:/photo_script/donephotos/2021/06/20210625_230349.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/06/20210625_230349.mp4' (37,861,391)
2024-08-06 19:27:06: 新建复制 'F:/photo_script/donephotos/2021/08/20210808_213913.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/08/20210808_213913.mp4' (12,858,982)
2024-08-06 19:27:06: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_142132.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_142132.mp4' (100,768,762)
2024-08-06 19:27:07: 新建复制 'F:/photo_script/donephotos/2021/06/20210625_231347.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/06/20210625_231347.mp4' (94,250,716)
2024-08-06 19:27:08: == 同步完成. 历时: 00:00:18, 速度: 132.84 MB/s, 完成: 161, 错误: 0
